taxonomy_id,policy_tag_id,display_name,parent_policy_tag_id
1348545653474742340,3855094423986011776,capital_deficit,865290794296904608
1348545653474742340,8001475159894173018,citizenship,865290794296904608
1348545653474742340,893554665630261327,citizenship_text,8001475159894173018
1348545653474742340,2373830726567021255,city,8404501393127763289
1348545653474742340,5274503424278788880,civil_status_text,4431446724316501430
1348545653474742340,4709186482869009249,confidential,
1348545653474742340,1633009317526254565,customer_address,8404501393127763289
1348545653474742340,2266606811054504985,customer_address2,8404501393127763289
1348545653474742340,3166173652928611319,customer_city,8404501393127763289
1348545653474742340,8755139895642727524,customer_country_code,8404501393127763289
1348545653474742340,3970809602749897195,customer_country_name,8404501393127763289
1348545653474742340,2526892557818933083,customer_gender,5967090950065027761
1348545653474742340,329906415772295222,customer_organisation_name,3460042365238547272
1348545653474742340,1728219938699009931,customer_organisation_number,3460042365238547272
1348545653474742340,5695480737287056737,customer_passport_issuance_country_code,8404501393127763289
1348545653474742340,7762607542842849463,customer_passport_issuance_country_name,8404501393127763289
1348545653474742340,3702254044053173233,customer_passport_number,3460042365238547272
1348545653474742340,1710768618771408784,customer_postal_code,9107101934449682178
1348545653474742340,7094720081026392513,customer_state,8404501393127763289
1348545653474742340,1841188998749619886,dob,865290794296904608
1348545653474742340,6608376575111469545,education,865290794296904608
1348545653474742340,8132761655497282780,education_level,6608376575111469545
1348545653474742340,8900580789265088780,education_level_text,6608376575111469545
1348545653474742340,4507853496904095067,employer,865290794296904608
1348545653474742340,614715639179995501,employerPhone,4507853496904095067
1348545653474742340,7425480497601265433,employer_name,4507853496904095067
1348545653474742340,8334893193964998745,employercountry,4507853496904095067
1348545653474742340,7982079890432511702,employment_business_id,3460042365238547272
1348545653474742340,5932609567272540860,employment_profession,1199745607424124840
1348545653474742340,4281468088345391380,employment_profession_class,1199745607424124840
1348545653474742340,7882382231819987747,extraIncome,5489266776001725763
1348545653474742340,5967090950065027761,gender,865290794296904608
1348545653474742340,2669598821160064075,gross_income,5489266776001725763
1348545653474742340,8959222113553357339,gross_income_spouse,5489266776001725763
1348545653474742340,5181542051390917992,installment,865290794296904608
1348545653474742340,1479193968751584031,installment_charges,5181542051390917992
1348545653474742340,938517285111359883,is_pep,865290794296904608
1348545653474742340,1413365258974517382,last_application_monthly_income_before_tax,5489266776001725763
1348545653474742340,4431446724316501430,marital_status,865290794296904608
1348545653474742340,5402494257545691358,monthlyIncome,5489266776001725763
1348545653474742340,3787025301102789221,monthlyNetIncome,5489266776001725763
1348545653474742340,2076374988680364502,monthly_income_after_tax,5489266776001725763
1348545653474742340,2492374698945241881,monthly_income_before_tax,5489266776001725763
1348545653474742340,5546192423430228001,monthly_rental_income,5489266776001725763
1348545653474742340,7821052334953675791,nationality,8001475159894173018
1348545653474742340,416145839786831247,net_income,5489266776001725763
1348545653474742340,3184611772527250122,net_income_spouse,5489266776001725763
1348545653474742340,8756448201355455671,organizationNumber,3460042365238547272
1348545653474742340,1436054727188327482,originIPAddress,8404501393127763289
1348545653474742340,3441603319572544283,osoite,8404501393127763289
1348545653474742340,8365015034140070378,otherIncomes,5489266776001725763
1348545653474742340,74987056525847784,other_monthly_income_after_tax,5489266776001725763
1348545653474742340,5183771250777857434,other_monthly_income_before_tax,5489266776001725763
1348545653474742340,1883443429551959272,permitNumber,8404501393127763289
1348545653474742340,8427714892584985694,permitType,8404501393127763289
1348545653474742340,9173116380345773932,politicallyExposedPerson,938517285111359883
1348545653474742340,6238359803474318692,politicallyExposedPersonDescription,938517285111359883
1348545653474742340,9107101934449682178,post_code,865290794296904608
1348545653474742340,7844209228244700126,postal_address,8404501393127763289
1348545653474742340,3647273511682403710,postal_area,9107101934449682178
1348545653474742340,8538887370739430117,postal_code,9107101934449682178
1348545653474742340,4956759611222142988,postinro,9107101934449682178
1348545653474742340,459119009805722455,previous_capital_deficit,3855094423986011776
1348545653474742340,8684253664922779155,previous_taxed_annual_income,5489266776001725763
1348545653474742340,2628069699888849404,primaryIncomes,5489266776001725763
1348545653474742340,1199745607424124840,profession,865290794296904608
1348545653474742340,7171368587317656388,profession_area,1199745607424124840
1348545653474742340,526497518428814285,profession_class,1199745607424124840
1348545653474742340,6901620846326562992,rental_monthly_income_before_tax,5489266776001725763
1348545653474742340,865290794296904608,restricted,
1348545653474742340,4757390565180945620,secondaryIncomes,5489266776001725763
1348545653474742340,502322662036006619,secret_address,8404501393127763289
1348545653474742340,1469944283301999728,sex,5967090950065027761
1348545653474742340,6876815424823167732,spouseIncome,5489266776001725763
1348545653474742340,6008401323217761973,spouse_monthly_income_after_tax,5489266776001725763
1348545653474742340,9204687439313249904,spouse_monthly_income_before_tax,5489266776001725763
1348545653474742340,1854858634379404032,street_address,8404501393127763289
1348545653474742340,8505201773480712780,taxableIncome,5489266776001725763
1348545653474742340,1157314579281338318,taxableIncomeYear,5489266776001725763
1348545653474742340,4640084782433827789,taxed_annual_income,5489266776001725763
1348545653474742340,8435288583699953740,temporary_address,8404501393127763289
1348545653474742340,6467123706935389334,web_address,8404501393127763289
1348545653474742340,7035165451503712614,yearlyIncome,5489266776001725763
1348545653474742340,2624452233356343246,ytunnus,3460042365238547272
1348545653474742340,5095211408361394220,yv_koulutus,6608376575111469545
1348545653474742340,4951727479303231826,yv_osoite,8404501393127763289
1348545653474742340,65935253438914772,yv_postinro,9107101934449682178
1348545653474742340,9016228568754921630,yv_siviilisaaty,4431446724316501430
1348545653474742340,7096807766487053132,yv_ytunnus,3460042365238547272
1348545653474742340,2718925012891173808,zip,9107101934449682178
1348545653474742340,131351801954409678,zip_code,9107101934449682178
